,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61854092E-7,--,--
1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65001284E-7,--,--
1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73018366E-7,--,--
1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76103827E-7,--,--
1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55613253E-7,--,--
1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60000229E-7,--,--
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59416418E-7,--,--
1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56244726E-7,--,--
1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54065492E-7,--,--
1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54717827E-7,--,--
1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53944102E-7,--,--
1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62081209E-7,--,--
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56650986E-7,--,--
1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50498595E-7,--,--
1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48413977E-7,--,--
1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47817917E-7,--,--
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3965182E-7,--,--
1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4618941E-7,--,--
1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40462009E-7,--,--
1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42064538E-7,--,--
1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43356334E-7,--,--
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51580326E-7,--,--
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44831335E-7,--,--
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44044082E-7,--,--
1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44751271E-7,--,--
1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46951339E-7,--,--
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53135334E-7,--,--
1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55816695E-7,--,--
1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47066987E-7,--,--
1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46309292E-7,--,--
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43277492E-7,--,--
1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46116877E-7,--,--
1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3752994E-7,--,--
1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46225278E-7,--,--
1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5287789E-7,--,--
1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39726938E-7,--,--
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41145437E-7,--,--
1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38787402E-7,--,--
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46687671E-7,--,--
1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42309306E-7,--,--
1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37127375E-7,--,--
1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4453808E-7,--,--
1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35171279E-7,--,--
1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40537213E-7,--,--
1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3761728E-7,--,--
1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40416449E-7,--,--
1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41144357E-7,--,--
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35090988E-7,--,--
1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32446831E-7,--,--
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34872624E-7,--,--
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30394897E-7,--,--
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40811965E-7,--,--
1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39895678E-7,--,--
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37528377E-7,--,--
1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51964616E-7,--,--
1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40599968E-7,--,--
1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40621767E-7,--,--
1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56041511E-7,--,--
1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33958781E-7,--,--
1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28790094E-7,--,--
1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30329641E-7,--,--
1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32921587E-7,--,--
1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29693336E-7,--,--
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32265245E-7,--,--
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35565971E-7,--,--
1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29457549E-7,--,--
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.280079E-7,--,--
1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24893307E-7,--,--
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21254049E-7,--,--
1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22721718E-7,--,--
1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24142121E-7,--,--
1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21481849E-7,--,--
1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28257414E-7,--,--
1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22663396E-7,--,--
1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24724653E-7,--,--
1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28173968E-7,--,--
1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25017481E-7,--,--
1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24755291E-7,--,--
1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45827516E-7,--,--
1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34587554E-7,--,--
1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29545799E-7,--,--
1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34945099E-7,--,--
1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36688345E-7,--,--
1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42816463E-7,--,--
1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36696161E-7,--,--
1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34009968E-7,--,--
1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40531813E-7,--,--
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42114333E-7,--
1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77479353E-7,--
1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37815635E-7,--
1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27477551E-7,--
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38338197E-7,--
1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24365686E-7,--
1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24913401E-7,--
1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29875576E-7,--
1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36456054E-7,--
1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28812064E-7,--
1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22417463E-7,--
1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35105113E-7,--
1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25682635E-7,--
1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31693485E-7,--
1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35676646E-7,--
1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45412928E-7,--
1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42764537E-7,--
1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38509466E-7,--
1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29208774E-7,--
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35423692E-7,--
1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29744211E-7,--
1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33886533E-7,--
1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24980647E-7,--
1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2544952E-7,--
1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1901061E-7,--
1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23238254E-7,--
1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25803796E-7,--
1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26937794E-7,--
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23546629E-7,--
1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18399429E-7,--
1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19574497E-7,--
1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22198503E-7,--
1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23243057E-7,--
1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22180085E-7,--
1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25861009E-7,--
1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21063624E-7,--
1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16634498E-7,--
1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23101887E-7,--
1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1519258E-7,--
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20661684E-7,--
1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16381943E-7,--
1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23438854E-7,--
1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2356553E-7,--
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22917288E-7,--
1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26199597E-7,--
1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23475859E-7,--
1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21228413E-7,--
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16250578E-7,--
1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2857443E-7,--
1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2120596E-7,--
1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18268093E-7,--
1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28340235E-7,--
1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23741148E-7,--
1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17939651E-7,--
1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24518368E-7,--
1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21581666E-7,--
1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21590562E-7,--
1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30851776E-7,--
1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28933169E-7,--
1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29708769E-7,--
1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23385336E-7,--
1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2594221E-7,--
1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16693672E-7,--
1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15997397E-7,--
1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21648514E-7,--
1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39595914E-7,--
1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3255688E-7,--
1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33746186E-7,--
1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41358884E-7,--
1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31887549E-7,--
1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29310893E-7,--
1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34063913E-7,--
1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34942115E-7,--
1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24113444E-7,--
1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30927946E-7,--
1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30809257E-7,--
1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29132661E-7,--
1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30802379E-7,--
1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3658597E-7,--
1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28671604E-7,--
1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09736805E-7,--
1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12591652E-7,--
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04469722E-7,--
1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14316708E-7,--
1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04768861E-7,--
1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04971792E-7,--
1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03972001E-7,--
1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02630326E-7,--
1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00842061E-7,--
1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02136669E-7,--
1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00597492E-7,--
1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03054151E-7,--
1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08043923E-7,--
1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04870554E-7,--
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05106852E-7,--
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31036432E-7,--
1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08993208E-7,--
1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06926637E-7,--
1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18403323E-7,--
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11890886E-7,--
1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10440726E-7
1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10769423E-7
1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17159561E-7
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06878434E-7
1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08327827E-7
1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02913293E-7
1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93779891E-7
1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04601514E-7
1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08955975E-7
1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00261405E-7
1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03425708E-7
1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04101547E-7
1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03867864E-7
1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08088289E-7
1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98226865E-7
1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9726192E-7
1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02684526E-7
1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00219483E-7
1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88601115E-7
1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94505128E-7
1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87494515E-7
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95697504E-7
1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86657723E-7
1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86153096E-7
1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79872381E-7
1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83004084E-7
1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81370035E-7
1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81552616E-7
1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78809665E-7
1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83108335E-7
1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80364645E-7
1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83375584E-7
1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79917202E-7
1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83199967E-7
1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79688521E-7
1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7971393E-7
1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73276754E-7
1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73865993E-7
1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7381887E-7
1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74864306E-7
1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78757852E-7
1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79286439E-7
1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74702529E-7
1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74282172E-7
1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7378681E-7
1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79329868E-7
1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71179601E-7
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72642183E-7
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74767189E-7
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74223993E-7
1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72091256E-7
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73618667E-7
1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70822085E-7
1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70854315E-7
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67433791E-7
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70079425E-7
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78653943E-7
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71316054E-7
1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72975228E-7
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66655462E-7
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7559534E-7
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71618205E-7
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74311759E-7
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69940216E-7
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71681785E-7
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65211412E-7
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67415516E-7
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67323486E-7
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68420933E-7
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67745122E-7
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59772719E-7
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53634937E-7
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55696591E-7
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55382673E-7
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55861806E-7
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53998962E-7
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5876065E-7
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58385796E-7
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5763876E-7
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56857163E-7
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59333234E-7
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56828145E-7
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51280795E-7
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55439375E-7
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49800621E-7
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42294789E-7
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52638102E-7
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49851468E-7
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50820392E-7
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5930737E-7
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49582087E-7
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54392319E-7
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59512433E-7
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60258361E-7
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6836392E-7
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62853945E-7
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79484823E-7
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50323353E-7
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50877747E-7
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59193996E-7
